ID;FINGERPRINT;STELLENNUMMER_AVAM;STELLENNUMMER_EGOV;URL;BEZEICHNUNG;BESCHREIBUNG;DETAILANGABEN;ERGAENZENDE_ANGABEN;STELLENANTRITT;AB_SOFORT_B;VERTRAGSDAUER;UNBEFRISTET_B;PENSUM_VON;PENSUM_BIS;GLEICHE_OSTE;ARBEITSZEIT_STD;LOHN_MIN;LOHN_MAX;WAEHRUNG;LOHNART_CODE;ALTER_VON;ALTER_BIS;GESCHLECHT_CODE;ANGABEN_ALTER;ARBEITSORTGEMEINDE;ARBEITSORT_TEXT;KANTON;ARBEITSORT_PLZ;ARBEITSORT_AUSLAND;ARBEITSORT_REGION;ARBEITSLAND_DE;ARBEITSLAND_FR;ARBEITSLAND_IT;ARBEITSAMTBEREICH;KATEGORIE_CODE;ANMELDE_DATUM;ABMELDE_DATUM;ABMELDE_GRUND_CODE;GUELTIGKEIT;PRIV_FAHRZEUG_B;JOB_SHARING_B;BEHINDERT;WWW_PUBLIKATION_B;WWW_ANONYM_B;SSI_PUBLIKATION_B;SSI_ANONYM_B;TELETEXT_B;TELETEXT_ANONYM_B;TELETEXT_KANAL_CODE;TELETEXT_ZUSATZTEXT;EURES_B;EURES_ANONYM_B;BEWER_SCHRIFTLICH_B;BEWER_ELEKTRONISCH_B;BEWER_TELEFONISCH_B;BEWER_PERSOENLICH_B;UNT_NAME;UNT_STRASSE;UNT_HAUS_NR;UNT_PLZ;UNT_ORT;UNT_POSTFACH;UNT_POSTFACH_PLZ;UNT_POSTFACH_ORT;UNT_LAND;UNT_TELEFON;UNT_EMAIL;UNT_URL;KP_ANREDE_CODE;KP_NAME;KP_VORNAME;KP_TELEFON_NR;KP_EMAIL;BQ1_AVAM_BERUF_NR;BQ1_QUALIFIKATION_CODE;BQ1_VERWANDTE_BERUFE_B;BQ1_ERFAHRUNG_CODE;BQ1_AUSBILDUNG_CODE;BQ2_AVAM_BERUF_NR;BQ2_QUALIFIKATION_CODE;BQ2_VERWANDTE_BERUFE_B;BQ2_ERFAHRUNG_CODE;BQ2_AUSBILDUNG_CODE;BQ3_AVAM_BERUF_NR;BQ3_QUALIFIKATION_CODE;BQ3_VERWANDTE_BERUFE_B;BQ3_ERFAHRUNG_CODE;BQ3_AUSBILDUNG_CODE;SK1_SPRACHE_CODE;SK1_MUENDLICH_CODE;SK1_SCHRIFTLICH_CODE;SK1_MUTTERSPRACHE_B;SK1_AUFENTHALT_B;SK2_SPRACHE_CODE;SK2_MUENDLICH_CODE;SK2_SCHRIFTLICH_CODE;SK2_MUTTERSPRACHE_B;SK2_AUFENTHALT_B;SK3_SPRACHE_CODE;SK3_MUENDLICH_CODE;SK3_SCHRIFTLICH_CODE;SK3_MUTTERSPRACHE_B;SK3_AUFENTHALT_B;SK4_SPRACHE_CODE;SK4_MUENDLICH_CODE;SK4_SCHRIFTLICH_CODE;SK4_MUTTERSPRACHE_B;SK4_AUFENTHALT_B;SK5_SPRACHE_CODE;SK5_MUENDLICH_CODE;SK5_SCHRIFTLICH_CODE;SK5_MUTTERSPRACHE_B;SK5_AUFENTHALT_B
"d473f7352d4415d5517273f9aecf8d3b03f60387a626603fec8099029d7982e91b94e1bb3b389f51";"d473f7352d4415d5517273f9aecf8d3b03f60387a626603fec8099029d7982e91b94e1bb3b389f51";;;"http://www.aazemplois.ch/job-de/informatik-/-telekommunikation/systemtechnik-/--administration/ingenieur-systemes/genf/aazla-hah-05464";"Ingénieur Systèmes";;;;;;;;100;100;;;;;;;;;;;;"Genf";"GE";;;;;;;;;"2015-06-17-23.25.15.000000";;;;;;;;;;;;;;;;;;;;;"A à Z emplois SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"53a1792027e6562f2acb3d82e9b02a9ec2a05bbbff27b81fba0b8bec3fbbdce2197df1ae958d0689";"53a1792027e6562f2acb3d82e9b02a9ec2a05bbbff27b81fba0b8bec3fbbdce2197df1ae958d0689";;;"http://www.hotelpro.ch/poste_liste.php?type=temporaire";"FEMME DE CHAMBRE";;;;;;;;100;100;;;;;;;;;;;;"Genève et région";"GE";;;;;;;;;"2015-05-13-02.15.07.000000";;;;;;;;;;;;;;;;;;;;;"Hotelpro Services S.A.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"2b12172faf2464d23347058a3a8a9f84a2a3445a827a366d9c6b78b83c3208f42786c2d2dc6f9c76";"2b12172faf2464d23347058a3a8a9f84a2a3445a827a366d9c6b78b83c3208f42786c2d2dc6f9c76";;;"http://courtier-credit-recrutement.com/wp-content/uploads/2012/09/Fiche-de-poste-Conseiller-cr%C3%A9dit-ind%C3%A9pendant3.pdf";"Intitulé du poste Conseiller(e) crédit indépendant";;;;;;;;100;100;;;;;;;;;;;"6633";"Plan-les-Ouates";"GE";"1228";;"GE01";;;;;;"2014-09-07-18.19.49.000000";;;;;;;;;;;;;;;;;;;;;"mon-taux.com";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"250e2ebe754c46f4c8458d85e6acf3df154d3f142c71facfd4dd47105cf9d1fcc2ddcc879aab283a";"250e2ebe754c46f4c8458d85e6acf3df154d3f142c71facfd4dd47105cf9d1fcc2ddcc879aab283a";;;"http://www.helvetica-partners.com/2015/04/24/administrateur-securite-geneve/";"Administrateur sécurité (Genève)";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-04-29-15.03.01.000000";;;;;;;;;;;;;;;;;;;;;"Helvetica Partners Sàrl";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"250e2ebe754c46f4c8458d85e6acf3df154d3f14ee6d1485f15d0dac079ea90003c649476133220b";"250e2ebe754c46f4c8458d85e6acf3df154d3f14ee6d1485f15d0dac079ea90003c649476133220b";;;"http://www.helvetica-partners.com/2015/05/04/auditor-it-cisa-geneve/";"Auditor IT CISA (Genève)";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-05-06-15.55.10.000000";;;;;;;;;;;;;;;;;;;;;"Helvetica Partners Sàrl";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"250e2ebe754c46f4c8458d85e6acf3df154d3f14f1f77c60d048d04a93d31b0b0f2f1408a9a72364";"250e2ebe754c46f4c8458d85e6acf3df154d3f14f1f77c60d048d04a93d31b0b0f2f1408a9a72364";;;"http://www.helvetica-partners.com/2015/05/19/business-analyste-asset-management-geneve/";"Business Analyste Asset Management (Genève)";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-05-19-19.20.08.000000";;;;;;;;;;;;;;;;;;;;;"Helvetica Partners Sàrl";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"250e2ebe754c46f4c8458d85e6acf3df154d3f14066fee2560814655e1ca30e38faa5b071775ad4d";"250e2ebe754c46f4c8458d85e6acf3df154d3f14066fee2560814655e1ca30e38faa5b071775ad4d";;;"http://www.helvetica-partners.com/2015/06/25/charge-damelioration-qualite-habillage-horloger-geneve/";"Chargé d'Amélioration Qualité - Habillage Horloger (Genève)";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-06-29-01.19.16.000000";;;;;;;;;;;;;;;;;;;;;"Helvetica Partners Sàrl";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"250e2ebe754c46f4c8458d85e6acf3df154d3f14ea54b9c628344c27cb44e4974435f547dfd9a938";"250e2ebe754c46f4c8458d85e6acf3df154d3f14ea54b9c628344c27cb44e4974435f547dfd9a938";;;"http://www.helvetica-partners.com/2015/05/31/chef-de-projet-industrialisation-geneve/";"Chef de projet industrialisation (Genève)";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-06-08-01.53.01.000000";;;;;;;;;;;;;;;;;;;;;"Helvetica Partners Sàrl";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04710214c0d0535c0405e10b9a237d68ea94cd3a42667907bd1f158665035d8edb243b723278ae34";"04710214c0d0535c0405e10b9a237d68ea94cd3a42667907bd1f158665035d8edb243b723278ae34";;;"http://www.fertas.ch/fr/news/items/offre-demploi-16.html";"Laborantin(e)";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2014-11-13-10.35.11.000000";;;;;;;;;;;;;;;;;;;;;"Fertas SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"d473f7352d4415d5517273f9aecf8d3b03f603878bc23eccdd582877943385a9a790e803d8a76bc7";"d473f7352d4415d5517273f9aecf8d3b03f603878bc23eccdd582877943385a9a790e803d8a76bc7";;;"http://www.aazemplois.ch/job-de/bank-/-wirtschaft/anlageberatung-/-private-banking/responsable-conseil-en-ligne/genf/aazla-phd-05346";"Responsable conseil en ligne";;;;;;;;100;100;;;;;;;;;;;;"Genf";"GE";;;;;;;;;"2015-03-26-09.52.40.000000";;;;;;;;;;;;;;;;;;;;;"A à Z emplois SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"250e2ebe754c46f4c8458d85e6acf3df154d3f14b367508454356e37981755cfcb300d00fd58048c";"250e2ebe754c46f4c8458d85e6acf3df154d3f14b367508454356e37981755cfcb300d00fd58048c";;;"http://www.helvetica-partners.com/2014/12/09/data-center-operations-manager-geneve/";"Data Center Operations Manager (Genève)";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2014-12-17-10.15.33.000000";;;;;;;;;;;;;;;;;;;;;"Helvetica Partners Sàrl";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"250e2ebe754c46f4c8458d85e6acf3df154d3f146db6d59101e06dadca864d80bafeddeb4ff008c4";"250e2ebe754c46f4c8458d85e6acf3df154d3f146db6d59101e06dadca864d80bafeddeb4ff008c4";;;"http://www.helvetica-partners.com/2015/06/01/consultant-fonctionnel-sap-apo-responsable-technique-de-projet-sap-apo-geneve/";"Consultant fonctionnel SAP APO / responsable technique de projet SAP APO (Genève)";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-06-01-14.11.02.000000";;;;;;;;;;;;;;;;;;;;;"Helvetica Partners Sàrl";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"250e2ebe754c46f4c8458d85e6acf3df154d3f147c7fc71afe8d9c08504c6c785297e64da92b3692";"250e2ebe754c46f4c8458d85e6acf3df154d3f147c7fc71afe8d9c08504c6c785297e64da92b3692";;;"http://www.helvetica-partners.com/2015/05/13/developpeur-java-liferay-geneve/";"Développeur Java / Liferay (Genève)";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-05-15-01.36.10.000000";;;;;;;;;;;;;;;;;;;;;"Helvetica Partners Sàrl";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"250e2ebe754c46f4c8458d85e6acf3df154d3f140e4758e1df8cb7e66254f8231256069be0a63a25";"250e2ebe754c46f4c8458d85e6acf3df154d3f140e4758e1df8cb7e66254f8231256069be0a63a25";;;"http://www.helvetica-partners.com/2015/02/03/developpeur-junior-net-geneve/";"Développeur Junior .NET (Genève)";;;;;;;;100;100;;;;;;;;;;;;"Genève";"GE";;;;;;;;;"2015-03-02-01.00.33.000000";;;;;;;;;;;;;;;;;;;;;"Helvetica Partners Sàrl";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"d473f7352d4415d5517273f9aecf8d3b03f6038713f615097403330d903722739d14b0010604ee5d";"d473f7352d4415d5517273f9aecf8d3b03f6038713f615097403330d903722739d14b0010604ee5d";;;"http://www.aazemplois.ch/job-de/informatik-/-telekommunikation/business--/-requirement-analyst-/-prozessmanagement/senior-business-analyst/genf/aazla-hah-05449";"Senior Business Analyst";;;;;;;;100;100;;;;;;;;;;;;"Genf";"GE";;;;;;;;;"2015-06-05-12.43.43.000000";;;;;;;;;;;;;;;;;;;;;"A à Z emplois SA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"6325134c1806cfae7549560f66b59317336088451083c002aa369ad6c8f8ef807d8353701b83b99b";"6325134c1806cfae7549560f66b59317336088451083c002aa369ad6c8f8ef807d8353701b83b99b";"00000575315";"230135047";;"Office Manger";"Coordination and supervision of all financial, administrative and human resource functions of the Geneva office
Organization of the office operations and procedures (preparation of payrolls, requisition of supplies, flow of correspondence, etc.)
Management of personnel matters (including illness, retirement, relocation, vacations, immigration status, etc.)
Assistance to the Main Representative in all her tasks
Management and coordination of the staff in the implementation of budget preparation and account maintenance, the effective use of computer and office equipment, provision of reception and hospitality service
Coordination of interns and volunteers work

Qualifications :
University degree
Minimum 5 years experience in a similar position
Solid administrative and computer skills
Excellent understanding of and experience with  Bahá'í administration and functioning of the Bahá'í community
Excellent command of English and French, both written and spoken
Knowledge of Persian would be a plus

";"2";;"2015-08-17-00.00.00.000000";0;;1;100;100;"1  ";;;"75'000.--";"1";"5";;;;;"6623";"Le Grand-Saconnex";"GE";;;"GE01";;;;"GEAP0";;"2015-07-06-00.00.00.000000";;;"2015-08-08-00.00.00.000000";0;0;0;1;0;1;0;1;0;"2";;1;0;0;1;0;0;"Bahá'í International Community";"Route des Morillons";"15";"1218";"Le Grand-Saconnex";;;;"CH";;"geneva@bic.org";;"2";"Gentile";"Laria";"+41 22 798 54 00";"geneva@bic.org";"67031";;0;"20";"35";;;0;;;;;0;;;"5";"1";"1";0;0;"2";"1";"1";0;0;;;;0;0;;;;0;0;;;;0;0;
"1df0a62b30829934f7abe7eac42e2954a81e8a26bed50f39c964de33873871fe467967875f8f5f93";"1df0a62b30829934f7abe7eac42e2954a81e8a26bed50f39c964de33873871fe467967875f8f5f93";"00000576949";;;"Associate Banker";"Maintain contact with clients in conjunction with the Private Bankers
Help identifying new sales opportunities and provide innovative support in marketing strategies
Follow up on client calls
Answer product questions of clients
Provide performance data
Work with specialists and support team to implement client decisions
Capture and maintain client information, call reports and Banker pipeline reporting
Participate in client meetings and account reviews to understand the clients requirements
Review and/or work with Client Services Officer in all daily cash management duties to escalate to clients and Private Bankers
Liaise / work with On-Boarding and Client Services teams in order to facilitate account opening / transactions / investments and liaise with client to ensure completion of the mandatory documentation and to receive duly authorised instructions
Control and complete with the Private Bankers all KYC/IOS reviews and maintain document deficiencies to a minimum
Ensure compliance with all legal and regulatory requirements

University degree
Proven experience working in a Private Banker support role with a high degree of direct client interaction
Demonstrates extensive knowledge of all CPB banking systems, platforms and capabilities
Proven experience in a front office environment dealing directly with clients

Pro-active, initiative and driven
Excellent communication skills
Fluency in English. Arabic is a must
Excellent relationship building skills
Ability to cope with ambiguity & change-high adaptability
Ability to challenge status quo and continuously optimize processes and tasks in own area of responsibility

Strong client orientation
Ability to prioritize and manage multiple deadlines, work to tight schedules and provide a fast and efficient turnaround of tasks and problem resolutions
Is aware of, and effectively manages, risk and compliance related situations
Numerate, analytical mind, with strong problem-solving skills";"2";;;0;;1;100;100;"1  ";;"100'000";"120'000";"1";"5";;;;;"6621";"Genève";"GE";;;"GE01";;;;"GEAP0";;"2015-07-15-00.00.00.000000";;;"2015-08-15-00.00.00.000000";0;0;0;1;0;1;0;0;0;;;1;0;0;1;0;0;"Citibank (Switzerland) AG Général-Guisan Building";"Quai du Général-Guisan";"16";"1204";"Genève";;;;"CH";;;"http://jobs.citi.com/ch/geneva/relationship-management/jobid7893682-associate-banker-mena-jobs";"1";"Abdi";"Yussuf";"+41 58 750 59 08";;"72114";;0;"20";"35";"72115";;0;"20";"35";;;0;;;"5";"1";"1";0;0;;;;0;0;;;;0;0;;;;0;0;;;;0;0;
"0401084c53cdd6dc1fe6ea8ef6e7d93209d0ca1c2895e6e3461fc160a7a35680cbd4658d2ed47332";"0401084c53cdd6dc1fe6ea8ef6e7d93209d0ca1c2895e6e3461fc160a7a35680cbd4658d2ed47332";"00000573962";;;"Software Engineer (Java) #11458#";"As a Software Engineer (Java) in the APS Section, you will:

Contribute to the maintenance and support of the software required for the operation of the accelerator complex and their experimental zones.
Take responsibility for the analysis, design, implementation, validation, deployment and documentation of new individual modules according to users' needs and schedule, reporting regularly on the progress to supervisors, users and group-wide committees.
Contribute actively to the improvement of software engineering practices in the CO Group: apply agreed software quality standards to all phases of the software production cycle; work according to agreed agile processes.
Provide support for software development technologies and methods to colleagues inside and outside the CO Group.
Supervise junior staff members whenever required.

Master's degree in the field of Computer Science, or equivalent.

Proven relevant experience in modern software development.
Excellent knowledge of object-oriented principles, the Java language, the JDK libraries and the Java eco-system.
Good knowledge of the Spring framework and RDBMS.
A quality-oriented attitude, with experience applying software quality assurance techniques (code reviews, unit testing, continuous integration), and practice with corresponding tools.
Proven experience in maintaining and supporting multi-layered, distributed operational software. 

Experience with the Java Swing library and/or related GUI toolkits.

Requirements definition and management: definition and management of the goals and scope of initiatives.
Programming/Software development: java and its eco-system.
Application support: investigating and resolving issues; monitoring system performance.
Testing: using and maintaining testware to measure and improve the quality of the software.

English and French

Stand-by duty
Work during nights, Sundays and official holidays
";"2";;"2015-09-01-00.00.00.000000";0;"2020-08-31-00.00.00.000000";0;100;100;"1  ";;"7'980";"9'100";"1";"1";;;;;"6630";"Meyrin";"GE";;;"GE01";;;;"GEAP0";;"2015-06-29-00.00.00.000000";;;"2015-08-09-00.00.00.000000";0;0;0;1;0;1;0;1;0;"2";;1;0;0;1;0;0;"CERN Organisation Européenne pour la Recherche Nucléaire Meyrin";"Route de Meyrin";"385";"1217";"Meyrin";;"1211";"Genève 1";"CH";;;"https://jobs.web.cern.ch/job/11458";;;;;;"68911";;0;"20";"36";"88626";;0;"20";"36";"68913";;0;"20";"36";"5";"1";"1";0;0;"2";"1";"1";0;0;;;;0;0;;;;0;0;;;;0;0;
"0401084c53cdd6dc1fe6ea8ef6e7d93209d0ca1cacee1dd9e00f1a32a258eace3f82ab71816af166";"0401084c53cdd6dc1fe6ea8ef6e7d93209d0ca1cacee1dd9e00f1a32a258eace3f82ab71816af166";"00000575583";;;"Mechanical Technician #11480#";"Within the VSC Group of the TE Department, you will:

Design and manufacture mechanical components for Ultra-High Vacuum applications, in particular during the prototyping phase.
Assemble and validate complex mechanical systems.
Follow the fabrication process of vacuum components.
Provide technical support for the installation, operation and maintenance of the vacuum complex.
Write technical documentation for the design, procurement and validation of complex vacuum components.

Higher technical diploma in the field of mechanics or equivalent.

Excellent experience in design, fabrication, installation and testing of mechanical systems.
A first experience in vacuum technology would be an advantage.

3D & 2D technical drawing: mechanical design, modelling with computer-aided design tools, integration of mechanical systems.
Use of numerical control & conventional machine tools: use of conventional machine tools.
Use of assembly and mounting techniques.
Precision assembly and construction.

Demonstrating accountability: taking responsibility for own actions and decisions.
Working in teams: cooperating constructively with others in the pursuit of team goals balancing personal goals with team goals.
Solving problems: assimilating large quantities of information, identifying key issues and formulating conclusions clearly and concisely.
Communicating effectively: delivering presentations in a structured and clear way adjusting style and content to the audience; responding calmly and confidently to questions; listening actively to others and letting others speak; expressing opinions, ideas and suggestions with conviction and in a logical/structured manner; keeping to the point.

English and French

Shift work, including nights, Sundays and public holidays.
Participation in a regular stand-by duty, including nights, Sundays and public holidays.
Work in Radiation Areas.
Interventions in underground installations.
A valid driving licence is required.";"2";;"2015-09-01-00.00.00.000000";0;"2020-08-31-00.00.00.000000";0;100;100;"1  ";;"5794";"6584";"1";"1";;;;;"6630";"Meyrin";"GE";;;"GE01";;;;"GEAP0";"10";"2015-07-07-00.00.00.000000";;;"2015-08-03-00.00.00.000000";0;0;0;1;0;1;0;1;0;"2";;1;0;0;1;0;0;"CERN Organisation Européenne pour la Recherche Nucléaire Meyrin";"Route de Meyrin";"385";"1217";"Meyrin";;"1211";"Genève 1";"CH";;;"http://jobs.web.cern.ch/job/11480";;;;;;"61418";;0;"20";"33";"62136";;0;"20";"33";;;0;;;"5";"1";"1";0;0;"2";"1";"1";0;0;;;;0;0;;;;0;0;;;;0;0;
"0401084c53cdd6dc1fe6ea8ef6e7d93209d0ca1cbf56b86d37229658507b1ad10c5d597d0584262f";"0401084c53cdd6dc1fe6ea8ef6e7d93209d0ca1cbf56b86d37229658507b1ad10c5d597d0584262f";"00000573287";;;"Automation and Electrical Technician #11457#";"As an automation and electrical technician, you will join a multidisciplinary team responsible for the support to the operation, design and construction of the LV (24 to 400V) electrical and process-control equipment dedicated to the CERN cryogenic system. In particular, after an initial period of training, you will:

Participate in the electrical and control projects (hardware and software upgrade) and support for the cryogenic equipment.
Develop, construct, install and commission electrical and process control systems for large cryogenic plants.
Organize consolidations, repairs and emergency fault detection, and intervene as member of a stand-by duty team.
Manage the corresponding technical documentation.

Higher technical diploma In the field of electricity or industrial controls, or equivalent.

Relevant experience in the low and medium voltage electric and industrial control domains.

Configuration and programming of PLC and fieldbus system / Programming of PLCs.
Installation, maintenance & operation of Control systems.
Electro-mechanical design: use of schematics design systems (see electrical for example).
Installation & dismantling of electro-mechanical equipment.
Commissioning & maintenance of electro-mechanical equipment.

English and French

Participation in a regular stand-by duty, including nights, Sundays and public holidays.
Work in Radiation Areas.
Interventions in underground installations.
A valid driving licence.
Shift work, when required by the needs of the Organization.
";"2";;"2015-08-01-00.00.00.000000";0;"2020-07-31-00.00.00.000000";0;100;100;"1  ";;"5'794";"6'584";"1";"1";;;;;"6630";"Meyrin";"GE";;;"GE01";;;;"GEAP0";"10";"2015-06-24-00.00.00.000000";;;"2015-07-27-00.00.00.000000";0;0;0;1;0;1;0;1;0;"2";;1;0;0;1;0;0;"CERN Organisation Européenne pour la Recherche Nucléaire Meyrin";"Route de Meyrin";"385";"1217";"Meyrin";;"1211";"Genève 1";"CH";;;"https://jobs.web.cern.ch/job/11457";;;;;;"62123";;0;"20";"33";"63201";;0;"20";"33";;;0;;;"5";"1";"1";0;0;"2";"1";"1";0;0;;;;0;0;;;;0;0;;;;0;0;
"0401084c53cdd6dc1fe6ea8ef6e7d93209d0ca1cb0fbc668c2577bef9abef99c9371c6941a514395";"0401084c53cdd6dc1fe6ea8ef6e7d93209d0ca1cb0fbc668c2577bef9abef99c9371c6941a514395";"00000574132";;;"Electronics Engineer #11459#";"As Electronics Engineer in the Hardware and Timing Section, you will:

Take responsibility for the design, evolution and support of the hardware and HDL code (mostly VHDL) in various key components of the accelerator control system.
Identify areas for improvement and propose solutions, including the development of new hardware and the adoption of new technologies.
Collaborate with and support controls and data acquisition teams around CERN for the integration of standard BE-CO-HT hardware solutions into complete systems.
Take a leading role in the planning and coordination of hardware manufacturing and testing in collaboration with industry and the CERN drawing office.
Participate in the exploitation and operational support of all the deployed solutions in the domain of distributed controls and data acquisition hardware.
Document and present your work as appropriate.

Master's degree in the field of Electronics, or equivalent.

Demonstrated experience in the design and development of Printed Circuit Boards, including component selection, schematics entry and layout.
Demonstrated experience in and extensive knowledge of programmable logic design using Hardware Description Languages, VHDL in particular. Knowledge of the Xilinx design tools would be an advantage.
An initial experience in automated testing of hardware would be an advantage.
Knowledge of embedded Linux and device driver development would be an advantage.
Knowledge of radiation-tolerant design of electronics and techniques to measure and increase reliability would be an advantage.

Design of electronics based on field programmable logic-based devices (FPGA).
Design and development of systems based on standardized electronic modules.
Programming/Software development: C, Python.

English and French

Work in radiation areas
Interventions in underground installations
Stand-by duty, when required by the needs of the Organization
Work during nights, Sundays and official holidays";"2";;"2015-09-01-00.00.00.000000";0;"2020-08-31-00.00.00.000000";0;100;100;"1  ";;"7980";"9100";"1";"1";;;;;"6630";"Meyrin";"GE";;;"GE01";;;;"GEAP0";;"2015-06-29-00.00.00.000000";;;"2015-08-16-00.00.00.000000";0;0;0;1;0;1;0;1;0;"2";;1;0;0;1;0;0;"CERN Organisation Européenne pour la Recherche Nucléaire Meyrin";"Route de Meyrin";"385";"1217";"Meyrin";;"1211";"Genève 1";"CH";;;"http://jobs.web.cern.ch/job/11459";;;;;;"60502";;0;"20";"36";;;0;;;;;0;;;"5";"1";"1";0;0;"2";"1";"1";0;0;;;;0;0;;;;0;0;;;;0;0;
"0401084c53cdd6dc1fe6ea8ef6e7d93209d0ca1c57abd024733af68fab61b1661bee2a827d2e284c";"0401084c53cdd6dc1fe6ea8ef6e7d93209d0ca1c57abd024733af68fab61b1661bee2a827d2e284c";"00000571723";;;"Experienced Web Developer #11438#";"As a senior developer, you will be responsible for Java web application development while providing expertise in the full software development lifecycle.

You will:

Analyse, design, implement, integrate, test & document new application software
Interact with end users and clients
Provide support & maintenance for existing applications
Build synergies and work with other developers across the group
Mentor junior developers
Participate in the process of maintaining and further improving the high standards of software engineering practices used within the team and the group
Stay up to date on latest software technology trends

Master's degree in the field of computing, computer science, software engineering, or equivalent

Proven experience of developing complex web applications
Proven experience in Java development with excellent knowledge of the JDKs 6 to 8 and extensive know-how in implementing solutions
Demonstrated experience in using current web front-end technologies
Strong working knowledge of SQL and Stored Procedures
Very good familiarity with the modern software development life cycle

Advantageous Experience:
Experience in SQL query troubleshooting/performance tuning
Experience with development, deployment, and support of large-scale administrative applications in production environment
Experience of working in environments applying the agile software development methodologies
Practical experience of modern software engineering practices

Application development (java; sql; javascript; html5; css)
Database/Repository design: sql
Definition and management of the goals and scope of initiatives
Use of automated testing and continuous integration tools
Provide specialised 3rd line support to business specialists
Working with business specialists in the selection/evaluation of technical solutions

English and French

Work during nights, Sundays and official holidays";"2";;"2015-08-01-00.00.00.000000";0;"2020-07-31-00.00.00.000000";0;100;100;"1  ";;"7980";"9100";"1";"1";;;;;"6630";"Meyrin";"GE";;;"GE01";;;;"GEAP0";;"2015-06-17-00.00.00.000000";;;"2015-07-20-00.00.00.000000";0;0;0;1;0;1;0;1;0;"2";;1;0;0;1;0;0;"CERN Organisation Européenne pour la Recherche Nucléaire Meyrin";"Route de Meyrin";"385";"1217";"Meyrin";;"1211";"Genève 1";"CH";;;"https://jobs.web.cern.ch/job/11438";;;;;;"15078";;0;"20";"36";"88626";;0;"20";"36";"15077";;0;"20";"36";"5";"1";"1";0;0;"2";"1";"1";0;0;;;;0;0;;;;0;0;;;;0;0;
